type,id,name,lat,lon
way,197029124,Unnao-Bareilly,27185507,80195499
way,197029124,Unnao-Bareilly,27186977,80192521
way,197029124,Unnao-Bareilly,27190403,80191272
way,197029124,Unnao-Bareilly,27193922,80191947
way,197029124,Unnao-Bareilly,27197372,80192703
way,197029124,Unnao-Bareilly,27200832,80193462
way,197029124,Unnao-Bareilly,27204091,80194177
way,197029124,Unnao-Bareilly,27207482,80194929
way,197029124,Unnao-Bareilly,27210943,80195551
way,197029124,Unnao-Bareilly,27214379,80196292
way,197029124,Unnao-Bareilly,27217763,80197039
way,197029124,Unnao-Bareilly,27220644,80196326
way,197029124,Unnao-Bareilly,27223562,80195676
way,197029124,Unnao-Bareilly,27226749,80194905
way,197029124,Unnao-Bareilly,27229968,80194177
way,197029124,Unnao-Bareilly,27233118,80193426
way,197029124,Unnao-Bareilly,27236136,80192715
way,197029124,Unnao-Bareilly,27239315,80192019
way,197029124,Unnao-Bareilly,27241938,80189597
way,197029124,Unnao-Bareilly,27244528,80187228
way,197029124,Unnao-Bareilly,27247162,80184796
way,197029124,Unnao-Bareilly,27249519,80182675
way,197029124,Unnao-Bareilly,27251877,80180511
way,197029124,Unnao-Bareilly,27254033,80178525
way,197029124,Unnao-Bareilly,27256516,80176241
way,197029124,Unnao-Bareilly,27257766,80172783
way,197029124,Unnao-Bareilly,27259055,80169163
way,197029124,Unnao-Bareilly,27260299,80165705
way,197029124,Unnao-Bareilly,27261582,80162170
way,197029124,Unnao-Bareilly,27262845,80158599
way,197029124,Unnao-Bareilly,27264058,80155241
way,197029124,Unnao-Bareilly,27267251,80153798
way,197029124,Unnao-Bareilly,27270431,80152342
way,197029124,Unnao-Bareilly,27273592,80150914
way,197029124,Unnao-Bareilly,27276678,80149514
way,197029124,Unnao-Bareilly,27279833,80149895
way,197029124,Unnao-Bareilly,27283144,80150199
way,197029124,Unnao-Bareilly,27286368,80150567
way,197029124,Unnao-Bareilly,27289541,80150892
way,197029124,Unnao-Bareilly,27292836,80151230
way,197029124,Unnao-Bareilly,27295963,80151548
way,197029124,Unnao-Bareilly,27299452,80151108
way,197029124,Unnao-Bareilly,27302908,80150670
way,197029124,Unnao-Bareilly,27305471,80148591
way,197029124,Unnao-Bareilly,27308280,80146350
way,197029124,Unnao-Bareilly,27311050,80144109
way,197029124,Unnao-Bareilly,27313645,80142023
way,197029124,Unnao-Bareilly,27316434,80139689
way,197029124,Unnao-Bareilly,27319242,80137441
way,197029124,Unnao-Bareilly,27321912,80135277
way,197029124,Unnao-Bareilly,27324544,80133198
way,197029124,Unnao-Bareilly,27327170,80131056
way,197029124,Unnao-Bareilly,27330480,80129225
way,197029124,Unnao-Bareilly,27333539,80127535
way,197029124,Unnao-Bareilly,27336089,80125633
way,197029124,Unnao-Bareilly,27338614,80123752
way,197029124,Unnao-Bareilly,27341171,80121871
way,197029124,Unnao-Bareilly,27343966,80119743
way,197029124,Unnao-Bareilly,27346802,80117648
way,197029124,Unnao-Bareilly,27348120,80115725
way,197029124,Unnao-Bareilly,27350282,80112613
way,197029124,Unnao-Bareilly,27352336,80109615
way,197029124,Unnao-Bareilly,27354495,80106480
way,197029124,Unnao-Bareilly,27356624,80103363
way,197029124,Unnao-Bareilly,27358754,80100288
way,197029124,Unnao-Bareilly,27361936,80098509
way,197029124,Unnao-Bareilly,27365088,80096772
way,197029124,Unnao-Bareilly,27368316,80094968
way,197029124,Unnao-Bareilly,27371498,80093189
way,197029124,Unnao-Bareilly,27374597,80091470
way,197029124,Unnao-Bareilly,27377523,80089818
way,197029124,Unnao-Bareilly,27380307,80088293
way,197029124,Unnao-Bareilly,27382977,80085946
way,197029124,Unnao-Bareilly,27385753,80083498
way,197029124,Unnao-Bareilly,27388257,80081270
way,197029124,Unnao-Bareilly,27390995,80078873
way,197029124,Unnao-Bareilly,27393424,80076738
way,197029124,Unnao-Bareilly,27395936,80074477
way,197029124,Unnao-Bareilly,27398411,80070715
way,197029124,Unnao-Bareilly,27401209,80068496
way,197029124,Unnao-Bareilly,27403645,80066573
way,197029124,Unnao-Bareilly,27406217,80064498
way,197029124,Unnao-Bareilly,27408819,80062431
way,197029124,Unnao-Bareilly,27411444,80060364
way,197029124,Unnao-Bareilly,27413978,80058322
way,197029124,Unnao-Bareilly,27416490,80056298
way,197029124,Unnao-Bareilly,27420069,80055628
way,197029124,Unnao-Bareilly,27423595,80054934
way,197029124,Unnao-Bareilly,27427032,80054273
way,197029124,Unnao-Bareilly,27430453,80053612
way,197029124,Unnao-Bareilly,27433829,80052951
way,197029124,Unnao-Bareilly,27437655,80052206
way,197029124,Unnao-Bareilly,27441234,80051494
way,197029124,Unnao-Bareilly,27444489,80049826
way,197029124,Unnao-Bareilly,27447654,80048182
way,197029124,Unnao-Bareilly,27450962,80046395
way,197029124,Unnao-Bareilly,27454082,80044819
way,197029124,Unnao-Bareilly,27457321,80043108
way,197029124,Unnao-Bareilly,27460403,80041499
way,197029124,Unnao-Bareilly,27463623,80039839
way,197029124,Unnao-Bareilly,27464896,80037062
way,197029124,Unnao-Bareilly,27466115,80034261
way,197029124,Unnao-Bareilly,27467312,80031671
way,197029124,Unnao-Bareilly,27468662,80028683
way,197029124,Unnao-Bareilly,27470005,80025664
way,197029124,Unnao-Bareilly,27472587,80023682
way,197029124,Unnao-Bareilly,27475169,80021739
way,197029124,Unnao-Bareilly,27477709,80019805
way,197029124,Unnao-Bareilly,27480194,80017917
way,197029124,Unnao-Bareilly,27482755,80015958
way,197029124,Unnao-Bareilly,27485869,80014835
way,197029124,Unnao-Bareilly,27489184,80013649
way,197029124,Unnao-Bareilly,27492541,80012455
way,197029124,Unnao-Bareilly,27495877,80011230
way,197029124,Unnao-Bareilly,27499116,80010076
way,197029124,Unnao-Bareilly,27502264,80008952
way,197029124,Unnao-Bareilly,27505510,80007813
way,197029124,Unnao-Bareilly,27508707,80006651
way,197029124,Unnao-Bareilly,27511308,80004849
way,197029124,Unnao-Bareilly,27513889,80003000
way,197029124,Unnao-Bareilly,27516401,80001478
way,197029124,Unnao-Bareilly,27519016,79999637
way,197029124,Unnao-Bareilly,27521805,79997827
way,197029124,Unnao-Bareilly,27524697,79995947
way,197029124,Unnao-Bareilly,27527402,79994199
way,197029124,Unnao-Bareilly,27530301,79992311
way,197029124,Unnao-Bareilly,27532916,79990618
way,197029124,Unnao-Bareilly,27535759,79988824
way,197029124,Unnao-Bareilly,27538609,79986959
way,197029124,Unnao-Bareilly,27541459,79985095
way,197029124,Unnao-Bareilly,27544123,79983355
way,197029124,Unnao-Bareilly,27546772,79981678
way,197029124,Unnao-Bareilly,27549719,79979727
way,197029124,Unnao-Bareilly,27552821,79977710
way,197029124,Unnao-Bareilly,27555887,79975725
way,197029124,Unnao-Bareilly,27558986,79973722
way,197029124,Unnao-Bareilly,27562079,79971743
way,197029124,Unnao-Bareilly,27565152,79969726
way,197029124,Unnao-Bareilly,27568147,79967759
way,197029124,Unnao-Bareilly,27570865,79966004
way,197029124,Unnao-Bareilly,27573555,79964280
way,197029124,Unnao-Bareilly,27576100,79962610
way,197029124,Unnao-Bareilly,27578776,79960902
way,197029124,Unnao-Bareilly,27581521,79959123
way,197029124,Unnao-Bareilly,27584149,79957375
way,197029124,Unnao-Bareilly,27585636,79953623
way,197029124,Unnao-Bareilly,27587233,79949644
way,197029124,Unnao-Bareilly,27588561,79946336
way,197029124,Unnao-Bareilly,27590020,79942622
way,197029124,Unnao-Bareilly,27592633,79940422
way,197029124,Unnao-Bareilly,27595233,79938261
way,197029124,Unnao-Bareilly,27597826,79936061
way,197029124,Unnao-Bareilly,27600253,79934001
way,197029124,Unnao-Bareilly,27602790,79931832
way,197029124,Unnao-Bareilly,27605265,79929781
way,197029124,Unnao-Bareilly,27607519,79927799
way,197029124,Unnao-Bareilly,27610105,79925646
way,197029124,Unnao-Bareilly,27612614,79923531
way,197029124,Unnao-Bareilly,27615103,79921425
way,197029124,Unnao-Bareilly,27618421,79921214
way,197029124,Unnao-Bareilly,27621656,79921035
way,197029124,Unnao-Bareilly,27624898,79920809
way,197029124,Unnao-Bareilly,27628278,79920614
way,197029124,Unnao-Bareilly,27631693,79920372
way,197029124,Unnao-Bareilly,27635259,79920145
way,197029124,Unnao-Bareilly,27638715,79919911
way,197029124,Unnao-Bareilly,27641936,79920161
way,197029124,Unnao-Bareilly,27645336,79920395
way,197029124,Unnao-Bareilly,27648688,79920621
way,197029124,Unnao-Bareilly,27651597,79920848
way,197029124,Unnao-Bareilly,27654686,79921043
way,197029124,Unnao-Bareilly,27657671,79921246
way,197029124,Unnao-Bareilly,27660449,79921448
way,197029124,Unnao-Bareilly,27663289,79921659
way,197029124,Unnao-Bareilly,27665901,79923446
way,197029124,Unnao-Bareilly,27668486,79925248
way,197029124,Unnao-Bareilly,27670959,79926933
way,197029124,Unnao-Bareilly,27673419,79928618
way,197029124,Unnao-Bareilly,27676127,79930475
way,197029124,Unnao-Bareilly,27679133,79932542
way,197029124,Unnao-Bareilly,27681502,79934165
way,197029124,Unnao-Bareilly,27682670,79936248
way,197029124,Unnao-Bareilly,27684522,79938760
way,197029124,Unnao-Bareilly,27686342,79941159
way,197029124,Unnao-Bareilly,27688014,79943367
way,197029124,Unnao-Bareilly,27689983,79945981
way,197029124,Unnao-Bareilly,27691572,79948126
way,197029124,Unnao-Bareilly,27694183,79949062
way,197029124,Unnao-Bareilly,27697250,79950123
way,197029124,Unnao-Bareilly,27699765,79951013
way,197029124,Unnao-Bareilly,27701505,79953431
way,197029124,Unnao-Bareilly,27703453,79956154
way,197029124,Unnao-Bareilly,27705021,79958339
way,197029124,Unnao-Bareilly,27708433,79958971
way,197029124,Unnao-Bareilly,27711776,79959548
way,197029124,Unnao-Bareilly,27714863,79960093
way,197029124,Unnao-Bareilly,27717827,79960617
way,197029124,Unnao-Bareilly,27720776,79961132
way,197029124,Unnao-Bareilly,27723552,79960196
way,197029124,Unnao-Bareilly,27726646,79959150
way,197029124,Unnao-Bareilly,27729891,79958042
way,197029124,Unnao-Bareilly,27732495,79957176
way,197029124,Unnao-Bareilly,27736106,79957387
way,197029124,Unnao-Bareilly,27739690,79957574
way,197029124,Unnao-Bareilly,27743163,79957715
way,197029124,Unnao-Bareilly,27746554,79958159
way,197029124,Unnao-Bareilly,27749771,79958510
way,197029124,Unnao-Bareilly,27752940,79958838
way,197029124,Unnao-Bareilly,27756026,79959205
way,197029124,Unnao-Bareilly,27759188,79959587
way,197029124,Unnao-Bareilly,27762482,79959205
way,197029124,Unnao-Bareilly,27765757,79958772
way,197029124,Unnao-Bareilly,27769020,79958985
way,197029124,Unnao-Bareilly,27771975,79958485
way,197029124,Unnao-Bareilly,27775200,79958442
way,197029124,Unnao-Bareilly,27778519,79958423
way,197029124,Unnao-Bareilly,27781385,79958373
way,197029124,Unnao-Bareilly,27784184,79957362
way,197029124,Unnao-Bareilly,27786945,79956270
way,197029124,Unnao-Bareilly,27789662,79955221
way,197029124,Unnao-Bareilly,27792428,79954198
way,197029124,Unnao-Bareilly,27795189,79953112
way,197029124,Unnao-Bareilly,27798132,79951988
way,197029124,Unnao-Bareilly,27799540,79949173
way,197029124,Unnao-Bareilly,27801030,79946209
way,197029124,Unnao-Bareilly,27802836,79942545
way,197029124,Unnao-Bareilly,27804403,79939424
way,197029124,Unnao-Bareilly,27804724,79934793
way,197029124,Unnao-Bareilly,27804895,79932240
way,197029124,Unnao-Bareilly,27805154,79929282
way,197029124,Unnao-Bareilly,27805414,79925993
way,197029124,Unnao-Bareilly,27806250,79922653
way,197029124,Unnao-Bareilly,27806806,79920484
way,197029124,Unnao-Bareilly,27807528,79917667
way,197029124,Unnao-Bareilly,27808251,79914740
way,197029124,Unnao-Bareilly,27808886,79912324
way,197029124,Unnao-Bareilly,27809488,79909890
way,197029124,Unnao-Bareilly,27809885,79906020
way,197029124,Unnao-Bareilly,27810226,79902211
way,197029124,Unnao-Bareilly,27810591,79898373
way,197029124,Unnao-Bareilly,27810943,79894745
way,197029124,Unnao-Bareilly,27811295,79890891
way,197029124,Unnao-Bareilly,27808790,79887583
way,197029124,Unnao-Bareilly,27806299,79884275
way,197029124,Unnao-Bareilly,27805195,79881061
way,197029124,Unnao-Bareilly,27803670,79876551
way,197029124,Unnao-Bareilly,27802559,79873360
way,197029124,Unnao-Bareilly,27801551,79870450
way,197029124,Unnao-Bareilly,27801178,79866955
way,197029124,Unnao-Bareilly,27800744,79863278
way,197029124,Unnao-Bareilly,27800192,79858534
way,197029124,Unnao-Bareilly,27799722,79854399
way,197029124,Unnao-Bareilly,27800061,79851052
way,197029124,Unnao-Bareilly,27800461,79847674
way,197029124,Unnao-Bareilly,27800806,79844374
way,197029124,Unnao-Bareilly,27801144,79841043
way,197029124,Unnao-Bareilly,27801558,79837282
way,197029124,Unnao-Bareilly,27801724,79833530
way,197029124,Unnao-Bareilly,27801889,79829637
way,197029124,Unnao-Bareilly,27802000,79826188
way,197029124,Unnao-Bareilly,27803856,79823754
way,197029124,Unnao-Bareilly,27805768,79821219
way,197029124,Unnao-Bareilly,27807679,79818636
way,197029124,Unnao-Bareilly,27809819,79816007
way,197029124,Unnao-Bareilly,27811937,79813440
way,197029124,Unnao-Bareilly,27814104,79810834
way,197029124,Unnao-Bareilly,27816222,79808229
way,197029124,Unnao-Bareilly,27817692,79806419
way,197029124,Unnao-Bareilly,27819362,79804414
way,197029124,Unnao-Bareilly,27821383,79801941
way,197029124,Unnao-Bareilly,27823322,79798781
way,197029124,Unnao-Bareilly,27825240,79795590
way,197029124,Unnao-Bareilly,27827255,79792321
way,197029124,Unnao-Bareilly,27829152,79789200
way,197029124,Unnao-Bareilly,27831160,79785924
way,197029124,Unnao-Bareilly,27833140,79782709
way,197029124,Unnao-Bareilly,27835120,79779448
way,197029124,Unnao-Bareilly,27837038,79776304
way,197029124,Unnao-Bareilly,27838866,79773332
way,197029124,Unnao-Bareilly,27841453,79770780
way,197029124,Unnao-Bareilly,27843820,79768471
way,197029124,Unnao-Bareilly,27846420,79765943
way,197029124,Unnao-Bareilly,27849021,79763416
way,197029124,Unnao-Bareilly,27851608,79760888
way,197029124,Unnao-Bareilly,27854194,79758298
way,197029124,Unnao-Bareilly,27856781,79755778
way,197029124,Unnao-Bareilly,27859361,79753250
way,197029124,Unnao-Bareilly,27861920,79750753
way,197029124,Unnao-Bareilly,27864472,79748218
way,197029124,Unnao-Bareilly,27867810,79746221
way,197029124,Unnao-Bareilly,27870775,79744411
way,197029124,Unnao-Bareilly,27874120,79742366
way,197029124,Unnao-Bareilly,27877569,79740291
way,197029124,Unnao-Bareilly,27880750,79738393
way,197029124,Unnao-Bareilly,27883880,79736484
way,197029124,Unnao-Bareilly,27886857,79734800
way,197029124,Unnao-Bareilly,27889992,79733014
way,197029124,Unnao-Bareilly,27893134,79731214
way,197029124,Unnao-Bareilly,27896411,79729376
way,197029124,Unnao-Bareilly,27899533,79727620
way,197029124,Unnao-Bareilly,27902568,79725611
way,197029124,Unnao-Bareilly,27905621,79723593
way,197029124,Unnao-Bareilly,27908656,79721604
way,197029124,Unnao-Bareilly,27911674,79719566
way,197029124,Unnao-Bareilly,27914777,79717718
way,197029124,Unnao-Bareilly,27917943,79715822
way,197029124,Unnao-Bareilly,27921145,79713918
way,197029124,Unnao-Bareilly,27924154,79712126
way,197029124,Unnao-Bareilly,27927235,79710254
way,197029124,Unnao-Bareilly,27930309,79708415
way,197029124,Unnao-Bareilly,27933467,79706527
way,197029124,Unnao-Bareilly,27936590,79704639
way,197029124,Unnao-Bareilly,27938706,79701618
way,197029124,Unnao-Bareilly,27940842,79698517
way,197029124,Unnao-Bareilly,27942964,79695512
way,197029124,Unnao-Bareilly,27945100,79692443
way,197029124,Unnao-Bareilly,27947201,79689414
way,197029124,Unnao-Bareilly,27949415,79686233
way,197029124,Unnao-Bareilly,27951622,79683059
way,197029124,Unnao-Bareilly,27953808,79679902
way,197029124,Unnao-Bareilly,27955980,79676793
way,197029124,Unnao-Bareilly,27958130,79673740
way,197029124,Unnao-Bareilly,27960245,79670679
way,197029124,Unnao-Bareilly,27961735,79668518
way,197029124,Unnao-Bareilly,27962544,79666654
way,197029124,Unnao-Bareilly,27965247,79664533
way,197029124,Unnao-Bareilly,27968015,79662364
way,197029124,Unnao-Bareilly,27970661,79660275
way,197029124,Unnao-Bareilly,27973485,79658098
way,197029124,Unnao-Bareilly,27976224,79655920
way,197029124,Unnao-Bareilly,27977877,79652876
way,197029124,Unnao-Bareilly,27979545,79649911
way,197029124,Unnao-Bareilly,27981162,79646979
way,197029124,Unnao-Bareilly,27983972,79645034
way,197029124,Unnao-Bareilly,27987108,79642849
way,197029124,Unnao-Bareilly,27989903,79640937
way,197029124,Unnao-Bareilly,27992904,79638888
way,197029124,Unnao-Bareilly,27995841,79636824
way,197029124,Unnao-Bareilly,27998792,79634783
way,197029124,Unnao-Bareilly,28001728,79632774
way,197029124,Unnao-Bareilly,28004793,79630774
way,197029124,Unnao-Bareilly,28007765,79628918
way,197029124,Unnao-Bareilly,28010339,79627287
way,197029124,Unnao-Bareilly,28013616,79625913
way,197029124,Unnao-Bareilly,28016453,79624732
way,197029124,Unnao-Bareilly,28019120,79623624
way,197029124,Unnao-Bareilly,28021858,79622451
way,197029124,Unnao-Bareilly,28024553,79621294
way,197029124,Unnao-Bareilly,28026851,79618627
way,197029124,Unnao-Bareilly,28029886,79615156
way,197029124,Unnao-Bareilly,28032559,79612143
way,197029124,Unnao-Bareilly,28034999,79609363
way,197029124,Unnao-Bareilly,28037360,79606632
way,197029124,Unnao-Bareilly,28039977,79604286
way,197029124,Unnao-Bareilly,28042983,79602591
way,197029124,Unnao-Bareilly,28045869,79600952
way,197029124,Unnao-Bareilly,28048819,79599329
way,197029124,Unnao-Bareilly,28051783,79597666
way,197029124,Unnao-Bareilly,28054923,79595931
way,197029124,Unnao-Bareilly,28058078,79594187
way,197029124,Unnao-Bareilly,28061474,79592331
way,197029124,Unnao-Bareilly,28064693,79590628
way,197029124,Unnao-Bareilly,28067713,79589029
way,197029124,Unnao-Bareilly,28070634,79587503
way,197029124,Unnao-Bareilly,28073632,79585928
way,197029124,Unnao-Bareilly,28076610,79584362
way,197029124,Unnao-Bareilly,28079594,79582755
way,197029124,Unnao-Bareilly,28081997,79580907
way,197029124,Unnao-Bareilly,28084874,79578690
way,197029124,Unnao-Bareilly,28087667,79576488
way,197029124,Unnao-Bareilly,28090531,79574255
way,197029124,Unnao-Bareilly,28093381,79572059
way,197029124,Unnao-Bareilly,28096276,79569783
way,197029124,Unnao-Bareilly,28099174,79567517
way,197029124,Unnao-Bareilly,28102066,79565308
way,197029124,Unnao-Bareilly,28104978,79563050
way,197029124,Unnao-Bareilly,28107537,79561034
way,197029124,Unnao-Bareilly,28110407,79558800
way,197029124,Unnao-Bareilly,28113255,79556575
way,197029124,Unnao-Bareilly,28116090,79554382
way,197029124,Unnao-Bareilly,28118974,79552132
way,197029124,Unnao-Bareilly,28121850,79549939
way,197029124,Unnao-Bareilly,28124598,79547734
way,197029124,Unnao-Bareilly,28127597,79545432
way,197029124,Unnao-Bareilly,28130438,79543220
way,197029124,Unnao-Bareilly,28133234,79541043
way,197029124,Unnao-Bareilly,28136204,79538730
way,197029124,Unnao-Bareilly,28139055,79536532
way,197029124,Unnao-Bareilly,28141851,79534390
way,197029124,Unnao-Bareilly,28144597,79532265
way,197029124,Unnao-Bareilly,28146178,79529719
way,197029124,Unnao-Bareilly,28149363,79528781
way,197029124,Unnao-Bareilly,28152710,79527817
way,197029124,Unnao-Bareilly,28156104,79526814
way,197029124,Unnao-Bareilly,28159532,79525844
way,197029124,Unnao-Bareilly,28162139,79523601
way,197029124,Unnao-Bareilly,28164889,79521265
way,197029124,Unnao-Bareilly,28167717,79518848
way,197029124,Unnao-Bareilly,28170432,79516504
way,197029124,Unnao-Bareilly,28173279,79514118
way,197029124,Unnao-Bareilly,28176003,79511789
way,197029124,Unnao-Bareilly,28178880,79509323
way,197029124,Unnao-Bareilly,28181673,79506977
way,197029124,Unnao-Bareilly,28184477,79504575
way,197029124,Unnao-Bareilly,28187069,79502208
way,197029124,Unnao-Bareilly,28189899,79499798
way,197029124,Unnao-Bareilly,28192401,79497647
way,197029124,Unnao-Bareilly,28194921,79495467
way,197029124,Unnao-Bareilly,28197638,79493403
way,197029124,Unnao-Bareilly,28200697,79491038
way,197029124,Unnao-Bareilly,28203447,79489029
way,197029124,Unnao-Bareilly,28206208,79486868
way,197029124,Unnao-Bareilly,28208289,79485286
way,197029124,Unnao-Bareilly,28210243,79482104
way,197029124,Unnao-Bareilly,28212105,79478995
way,197029124,Unnao-Bareilly,28214081,79475749
way,197029124,Unnao-Bareilly,28215964,79472688
way,197029124,Unnao-Bareilly,28218059,79472592
way,197029124,Unnao-Bareilly,28219645,79475123
way,197029124,Unnao-Bareilly,28221613,79478200
way,197029124,Unnao-Bareilly,28223701,79481518
way,197029124,Unnao-Bareilly,28225697,79484611
way,197029124,Unnao-Bareilly,28227240,79487439
way,197029124,Unnao-Bareilly,28228833,79490307
way,197029124,Unnao-Bareilly,28230461,79493239
way,197029124,Unnao-Bareilly,28232089,79496196
way,197029124,Unnao-Bareilly,28233738,79499209
way,197029124,Unnao-Bareilly,28235444,79502245
way,197029124,Unnao-Bareilly,28236584,79503700
way,197029124,Unnao-Bareilly,28238856,79506608
way,197029124,Unnao-Bareilly,28241743,79508456
way,197029124,Unnao-Bareilly,28244801,79510432
way,197029124,Unnao-Bareilly,28247901,79512400
way,197029124,Unnao-Bareilly,28251015,79514393
way,197029124,Unnao-Bareilly,28252515,79516217
way,197029124,Unnao-Bareilly,28255271,79519180
way,197029124,Unnao-Bareilly,28257683,79521854
way,197029124,Unnao-Bareilly,28260108,79524461
way,197029124,Unnao-Bareilly,28262662,79527217
way,197029124,Unnao-Bareilly,28265144,79529929
way,197029124,Unnao-Bareilly,28267522,79532588
way,197029124,Unnao-Bareilly,28269596,79534809
way,197029124,Unnao-Bareilly,28272003,79537349
way,197029124,Unnao-Bareilly,28274004,79539584
way,197029124,Unnao-Bareilly,28276312,79542136
way,197029124,Unnao-Bareilly,28278619,79544611
way,197029124,Unnao-Bareilly,28281738,79545513
way,197029124,Unnao-Bareilly,28284720,79546415
way,197029124,Unnao-Bareilly,28287813,79547289
way,197029124,Unnao-Bareilly,28291145,79546182
way,197029124,Unnao-Bareilly,28294512,79545183
way,197029124,Unnao-Bareilly,28297801,79544057
way,197029124,Unnao-Bareilly,28301167,79542951
way,197029124,Unnao-Bareilly,28304635,79541826
way,197029124,Unnao-Bareilly,28307882,79540807
way,197029124,Unnao-Bareilly,28310838,79539817
way,197029124,Unnao-Bareilly,28314246,79538730
way,197029124,Unnao-Bareilly,28317569,79537644
way,197029124,Unnao-Bareilly,28320806,79536557
way,197029124,Unnao-Bareilly,28324069,79535558
way,197029124,Unnao-Bareilly,28327221,79534500
way,197029124,Unnao-Bareilly,28330577,79533413
way,197029124,Unnao-Bareilly,28333797,79532336
way,197029124,Unnao-Bareilly,28336983,79531327
way,197029124,Unnao-Bareilly,28339946,79530357
way,197029124,Unnao-Bareilly,28343004,79529338
way,197029124,Unnao-Bareilly,28345958,79528397
way,197029124,Unnao-Bareilly,28348076,79528144
way,197029124,Unnao-Bareilly,28350723,79526534
way,197029124,Unnao-Bareilly,28353488,79524829
way,197029124,Unnao-Bareilly,28356214,79523147
way,197029124,Unnao-Bareilly,28359186,79521323
way,197029124,Unnao-Bareilly,28362012,79519586
way,197029124,Unnao-Bareilly,28364889,79517772
way,197029124,Unnao-Bareilly,28368245,79517287
way,197029124,Unnao-Bareilly,28371446,79516811
way,197029124,Unnao-Bareilly,28374776,79516355
way,197029124,Unnao-Bareilly,28378184,79515843
way,197029124,Unnao-Bareilly,28381495,79515346
way,197029124,Unnao-Bareilly,28385080,79514851
way,197029124,Unnao-Bareilly,28388657,79514317
way,197029124,Unnao-Bareilly,28392191,79513803
way,197029124,Unnao-Bareilly,28395434,79514968
way,197029124,Unnao-Bareilly,28398780,79516180
way,197029124,Unnao-Bareilly,28402145,79517349
way,197029124,Unnao-Bareilly,28405489,79518509
way,197029124,Unnao-Bareilly,28408749,79519625
way,197029124,Unnao-Bareilly,28412325,79519712
way,197029124,Unnao-Bareilly,28415875,79519800
way,197029124,Unnao-Bareilly,28419255,79519877
way,197029124,Unnao-Bareilly,28422788,79520003
way,197029124,Unnao-Bareilly,28426414,79520062
way,197029124,Unnao-Bareilly,28429768,79520198
way,197029124,Unnao-Bareilly,28432933,79518703
way,197029124,Unnao-Bareilly,28436261,79517830
way,197029124,Unnao-Bareilly,28439427,79517025
way,197029124,Unnao-Bareilly,28442507,79516200
way,197029124,Unnao-Bareilly,28445612,79515385
way,197029124,Unnao-Bareilly,28448769,79514589
way,197029124,Unnao-Bareilly,28451661,79513813
way,197029124,Unnao-Bareilly,28454954,79512940
way,197029124,Unnao-Bareilly,28458153,79512115
way,197029124,Unnao-Bareilly,28460030,79512222
way,197029124,Unnao-Bareilly,28462768,79512377
way,197029124,Unnao-Bareilly,28466001,79512493
way,197029124,Unnao-Bareilly,28467752,79509815
way,197029124,Unnao-Bareilly,28467850,79506226
way,197029124,Unnao-Bareilly,28467819,79502742
way,197029124,Unnao-Bareilly,28467840,79499380
way,197029124,Unnao-Bareilly,28467925,79495770
way,197029124,Unnao-Bareilly,28468509,79492154
way,197029124,Unnao-Bareilly,28469141,79488777
way,197029124,Unnao-Bareilly,28469695,79485226
way,197029124,Unnao-Bareilly,28470275,79481678
way,197029124,Unnao-Bareilly,28470875,79478084
way,197029124,Unnao-Bareilly,28471394,79474731
way,197029124,Unnao-Bareilly,28471981,79471098
way,197029124,Unnao-Bareilly,28470657,79468001
way,197029124,Unnao-Bareilly,28469429,79464997
way,197029124,Unnao-Bareilly,28468255,79462086
way,197029124,Unnao-Bareilly,28467061,79459159
way,197029124,Unnao-Bareilly,28467654,79457956
way,197187415,Yamuna,26189071,79703729
way,197187415,Yamuna,26187345,79709397
way,197187415,Yamuna,26185056,79718749
way,197187415,Yamuna,26184787,79726989
way,197187415,Yamuna,26185499,79738469
way,197187415,Yamuna,26186269,79751236
way,197187415,Yamuna,26186067,79754776
way,197187415,Yamuna,26185297,79757040
way,197187415,Yamuna,26184402,79759122
way,197187415,Yamuna,26182726,79761514
way,197187415,Yamuna,26180782,79763038
way,197187415,Yamuna,26177816,79764347
way,197187415,Yamuna,26173137,79764583
way,197187415,Yamuna,26169035,79763574
way,197187415,Yamuna,26164624,79761149
way,197187415,Yamuna,26161562,79758574
way,197187415,Yamuna,26158615,79755506
way,197187415,Yamuna,26155534,79751966
way,197187415,Yamuna,26151739,79748168
way,197187415,Yamuna,26149409,79746644
way,197187415,Yamuna,26146654,79745657
way,197187415,Yamuna,26144680,79744960
way,197187415,Yamuna,26142763,79744820
way,197187415,Yamuna,26139990,79744842
way,197187415,Yamuna,26137451,79745380
way,197187415,Yamuna,26135135,79746290
way,197187415,Yamuna,26134239,79746805
way,197187415,Yamuna,26133516,79747687
way,197187415,Yamuna,26132226,79749927
way,197187415,Yamuna,26131504,79752159
way,197187415,Yamuna,26129086,79758317
way,197187415,Yamuna,26127227,79763209
way,197187415,Yamuna,26123548,79771476
way,197187415,Yamuna,26122093,79774603
way,197187415,Yamuna,26121072,79775612
way,197187415,Yamuna,26119473,79776202
way,197187415,Yamuna,26115032,79777329
way,197187415,Yamuna,26113722,79777994
way,197187415,Yamuna,26112498,79778981
way,197187415,Yamuna,26110359,79781470
way,197187415,Yamuna,26108664,79785285
way,197187415,Yamuna,26106987,79793036
way,197187415,Yamuna,26105504,79800353
way,197187415,Yamuna,26103404,79811790
way,197187415,Yamuna,26102074,79818828
way,197187415,Yamuna,26101689,79821982
