lat,lon,name
24899965,80326299,Baghain
24899978,82310171,Belan
24900100,80040593,Ken
24900188,80326831,Baghain
24900204,80327902,Baghain
24900240,80328400,Baghain
24900402,80040174,Ken
24900427,80329568,Baghain
24900432,82303010,Belan
24900608,82058279,Belan
24900676,82307684,Belan
24900699,82283092,Belan
24900815,80039832,Ken
24900830,82070135,Belan
24900876,82306338,Belan
24900894,80330147,Baghain
24900898,82304185,Belan
24901009,82305090,Belan
24901263,80330381,Baghain
24901410,81340749,Tons
24901662,82070514,Belan
24901853,82282162,Belan
24901873,82058071,Belan
24902151,80331028,Baghain
24902358,80039058,Ken
24902382,81667087,Rihand - Dadri HVDC Line
24902517,82070587,Belan
24902539,81341663,Tons
24902665,80331269,Baghain
24902750,82058279,Belan
24903058,80038425,Ken
24903174,80331721,Baghain
24903383,82070416,Belan
24903549,81342482,Tons
24903554,80332494,Baghain
24903564,80333353,Baghain
24903580,80333800,Baghain
24903637,80332981,Baghain
24903704,80334184,Baghain
24903826,82059038,Belan
24903827,80036762,Ken
24903993,82069816,Belan
24904031,80334470,Baghain
24904285,81343185,Tons
24904323,80035218,Ken
24904437,82069425,Belan
24904509,80334670,Baghain
24904583,82279103,Belan
24904636,82059649,Belan
24904958,82069303,Belan
24905055,80334561,Baghain
24905189,80034188,Ken
24905226,81666474,Rihand - Dadri HVDC Line
24905258,82059808,Belan
24905591,82069327,Belan
24905734,80033662,Ken
24905761,80334298,Baghain
24905890,82059894,Belan
24905968,82069670,Belan
24906003,82277537,Belan
24906005,80334355,Baghain
24906057,82034898,Belan
24906146,82033626,Belan
24906265,80334498,Baghain
24906279,82032451,Belan
24906474,80033286,Ken
24906534,82059931,Belan
24906567,82035999,Belan
24906737,80334928,Baghain
24906911,82070697,Belan
24907100,82059808,Belan
24907167,82030836,Belan
24907189,82036464,Belan
24907357,82275653,Belan
24907381,80335140,Baghain
24907400,82059294,Belan
24907466,82071676,Belan
24907557,81347620,Tons
24907579,80334950,Baghain
24907735,80334746,Baghain
24907788,82058463,Belan
24907855,82072300,Belan
24908003,80334539,Baghain
24908050,80032975,Ken
24908110,82072704,Belan
24908132,82057349,Belan
24908273,81665831,Rihand - Dadri HVDC Line
24908413,80334230,Baghain
24908432,82029344,Belan
24908476,82038006,Belan
24908498,82056480,Belan
24908532,82072936,Belan
24908774,82273910,Belan
24908826,80334151,Baghain
24908887,82072997,Belan
24908964,82055330,Belan
24909109,80334084,Baghain
24909296,80032986,Ken
24909322,80334143,Baghain
24909386,82073083,Belan
24909586,82027827,Belan
24909691,80334428,Baghain
24909774,82054535,Belan
24909885,82073597,Belan
24909963,82039621,Belan
24910030,82074148,Belan
24910123,80033125,Ken
24910171,82271661,Belan
24910274,82026358,Belan
24910318,82043071,Belan
24910318,82041040,Belan
24910362,82040539,Belan
24910368,80334859,Baghain
24910451,82075518,Belan
24910584,82044111,Belan
24910673,82053544,Belan
24910755,80335218,Baghain
24910817,82076521,Belan
24910895,82024694,Belan
24910960,80033501,Ken
24911140,81350852,Tons
24911207,80335759,Baghain
24911228,82077219,Belan
24911228,82045799,Belan
24911317,82023300,Belan
24911442,82267785,Belan
24911483,82052504,Belan
24911534,81665155,Rihand - Dadri HVDC Line
24911566,80336094,Baghain
24911605,82046852,Belan
24911672,82077818,Belan
24911816,82047782,Belan
24911927,82051770,Belan
24911938,82021758,Belan
24911949,82048516,Belan
24911960,82266210,Belan
24911994,80336295,Baghain
24912018,81352101,Tons
24912038,82051207,Belan
24912127,82050865,Belan
24912149,82050473,Belan
24912171,82078381,Belan
24912430,80336538,Baghain
24912604,82020975,Belan
24912892,82079812,Belan
24912939,81354459,Tons
24912957,80336876,Baghain
24913048,82081329,Belan
24913092,82082639,Belan
24913137,82083605,Belan
24913208,81357379,Tons
24913231,82265311,Belan
24913422,80337311,Baghain
24913509,80034273,Ken
24913514,82084486,Belan
24913831,81360284,Tons
24913895,80337491,Baghain
24914302,82085379,Belan
24914347,80337617,Baghain
24914513,82019752,Belan
24914521,80034499,Ken
24914709,81361908,Tons
24914979,82085587,Belan
24914984,81664386,Rihand - Dadri HVDC Line
24915006,80337815,Baghain
24915302,80338010,Baghain
24915348,80034520,Ken
24915587,81362626,Tons
24915741,80338451,Baghain
24915777,82019140,Belan
24915825,80034520,Ken
24916281,80338794,Baghain
24916310,82085734,Belan
24916545,80034263,Ken
24916782,80338880,Baghain
24916824,82263234,Belan
24916876,81363797,Tons
24916985,80338857,Baghain
24917109,82018846,Belan
24917270,80338943,Baghain
24917320,82085685,Belan
24917323,80033576,Ken
24917590,80339141,Baghain
24917868,80339350,Baghain
24917985,80033072,Ken
24918249,80339627,Baghain
24918278,81663711,Rihand - Dadri HVDC Line
24918618,82018993,Belan
24918696,82085501,Belan
24918813,80339988,Baghain
24918845,81364422,Tons
24919250,80032321,Ken
24919514,80340432,Baghain
24919572,82018724,Belan
24919594,82085061,Belan
24919668,80032267,Ken
24919794,82002060,Belan
24919816,82000225,Belan
24919893,80340770,Baghain
24919931,82261054,Belan
24919994,82003699,Belan
24920044,80344328,Baghain
24920077,80344695,Baghain
24920083,80343982,Baghain
24920094,82084547,Belan
24920137,80344913,Baghain
24920145,80032224,Ken
24920145,80343455,Baghain
24920171,80340927,Baghain
24920184,80343198,Baghain
24920238,81998781,Belan
24920272,80345225,Baghain
24920305,82018504,Belan
24920327,80341027,Baghain
24920430,80341219,Baghain
24920436,80345322,Baghain
24920519,80342696,Baghain
24920527,82015078,Belan
24920593,82015959,Belan
24920594,80341528,Baghain
24920637,82017916,Belan
24920641,80032310,Ken
24920682,82016864,Belan
24920695,80342542,Baghain
24920726,82084449,Belan
24920748,82005241,Belan
24920750,80342004,Baghain
24920797,80342313,Baghain
24920810,80345416,Baghain
24920941,81364578,Tons
24920970,81996628,Belan
24921015,82013781,Belan
24921177,80032439,Ken
24921256,80345611,Baghain
24921337,81375884,Tons
24921459,82007101,Belan
